blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Longitude,Latitude
549A,SEGAR RD,18,2014,Y,N,N,N,N,N,BP,113,0,0,0,32,81,0,0,0,0,0,0,0,549A SEGAR RD,103.768385840702,1.38969403291015
549A,WOODLANDS DR 44,5,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,549A WOODLANDS DR 44,103.794892716595,1.43230199668206
549B,SEGAR RD,18,2014,Y,N,N,N,N,N,BP,113,0,0,0,32,81,0,0,0,0,0,0,0,549B SEGAR RD,103.767840228613,1.38973728584298
55,CHAI CHEE DR,12,1983,Y,Y,N,Y,N,N,BD,322,0,0,260,60,0,2,0,0,0,0,0,0,55 CHAI CHEE DR,103.919015573079,1.32684846948333
55,GEYLANG BAHRU,25,1974,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,55 GEYLANG BAHRU,103.86859054805,1.32408464111823
55,HAVELOCK RD,36,2011,Y,N,N,N,N,N,BM,175,0,0,70,105,0,0,0,0,0,0,0,0,55 HAVELOCK RD,103.829245853053,1.29006686277944
55,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0,55 JLN BAHAGIA,103.856665912067,1.32804097925819
55,LENGKOK BAHRU,16,1966,Y,Y,N,Y,N,N,BM,420,0,0,0,0,0,0,0,0,0,360,60,0,55 LENGKOK BAHRU,103.81344506122,1.28744981772847
55,LOR 5 TOA PAYOH,12,1967,Y,N,N,Y,N,N,TP,176,0,106,0,0,0,0,0,0,0,70,0,0,55 LOR 5 TOA PAYOH,103.85119779562,1.33735976862599
55,MARINE TER,16,1974,Y,N,N,N,N,N,MP,150,0,0,0,150,0,0,0,0,0,0,0,0,55 MARINE TER,103.914004754803,1.30542368483748
55,NEW UPP CHANGI RD,25,1976,Y,Y,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,55 NEW UPP CHANGI RD,103.942110168405,1.32509255644891
55,PIPIT RD,16,1996,Y,Y,N,N,N,N,GL,112,0,0,0,97,15,0,0,0,0,0,0,0,55 PIPIT RD,103.888378421591,1.32373875593209
55,STIRLING RD,2,1959,Y,N,N,N,N,N,QT,6,0,0,6,0,0,0,0,0,0,0,0,0,55 STIRLING RD,103.804175434758,1.29658923591676
55,STRATHMORE AVE,20,2000,Y,N,N,Y,N,N,QT,181,0,0,0,105,76,0,0,0,0,0,0,0,55 STRATHMORE AVE,103.809330719416,1.29338294925716
55,TEBAN GDNS RD,38,2015,Y,N,N,Y,N,N,JE,185,0,0,74,111,0,0,0,0,0,0,0,0,55 TEBAN GDNS RD,103.737551593405,1.32189197261167
55,TELOK BLANGAH DR,12,1977,Y,N,N,N,N,N,BM,152,0,0,128,22,2,0,0,0,0,0,0,0,55 TELOK BLANGAH DR,103.812149525435,1.27396036035569
55,TIONG BAHRU RD,3,1937,Y,Y,N,N,N,N,BM,34,0,0,10,22,2,0,0,0,0,0,0,0,55 TIONG BAHRU RD,103.83413547764,1.28441396459751
55A,C'WEALTH DR,1,2002,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,55A C'WEALTH DR,103.797369984359,1.29711974766979
550,ANG MO KIO AVE 10,16,1980,Y,N,N,N,N,N,AMK,144,0,0,108,30,3,3,0,0,0,0,0,0,550 ANG MO KIO AVE 10,103.85820494173,1.37360769512088
550,BEDOK NTH AVE 1,12,1979,Y,N,N,Y,N,N,BD,238,0,0,212,22,2,2,0,0,0,0,0,0,550 BEDOK NTH AVE 1,103.926617402908,1.3326931795279
550,CHOA CHU KANG ST 52,13,1993,Y,N,N,N,N,N,CCK,84,0,0,0,24,60,0,0,0,0,0,0,0,550 CHOA CHU KANG ST 52,103.742692606674,1.39401069858338
550,HOUGANG ST 51,13,1990,Y,N,N,Y,N,N,HG,76,0,0,0,76,0,0,0,0,0,0,0,0,550 HOUGANG ST 51,103.890689988712,1.37816186090289
550,JURONG WEST ST 42,13,1984,Y,N,N,N,N,N,JW,124,0,0,1,123,0,0,0,0,0,0,0,0,550 JURONG WEST ST 42,103.716740537175,1.35280491257393
550,PASIR RIS ST 51,13,1991,Y,N,N,N,N,N,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,550 PASIR RIS ST 51,103.953481389198,1.36729984816042
550,SEGAR RD,1,2015,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,550 SEGAR RD,103.767280828036,1.38997064993464
550,SERANGOON NTH AVE 3,16,1995,Y,N,N,N,N,N,SGN,93,0,0,0,33,60,0,0,0,0,0,0,0,550 SERANGOON NTH AVE 3,103.870604794931,1.37270991331545
550,WOODLANDS DR 44,12,1998,Y,N,N,N,N,N,WL,124,0,0,0,56,68,0,0,0,0,0,0,0,550 WOODLANDS DR 44,103.794777358439,1.4327294591592
550A,SERANGOON NTH AVE 3,5,1995,N,N,N,N,Y,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,550A SERANGOON NTH AVE 3,103.870003321094,1.37256061020502
550A,SEGAR RD,18,2014,Y,N,N,Y,N,N,BP,119,0,0,34,85,0,0,0,0,0,0,0,0,550A SEGAR RD,103.767301515652,1.38911206246444
550B,SEGAR RD,18,2014,Y,N,N,Y,N,N,BP,116,0,0,0,65,51,0,0,0,0,0,0,0,550B SEGAR RD,103.76744702208,1.38959118621
551,ANG MO KIO AVE 10,25,1980,Y,Y,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,551 ANG MO KIO AVE 10,103.858665713793,1.37392862005901
551,BEDOK NTH AVE 1,4,1979,Y,Y,N,N,N,N,BD,20,0,0,20,0,0,0,0,0,0,0,0,0,551 BEDOK NTH AVE 1,103.927036580009,1.33226851755603
551,CHOA CHU KANG ST 52,13,1993,Y,N,N,N,N,N,CCK,72,0,0,0,24,48,0,0,0,0,0,0,0,551 CHOA CHU KANG ST 52,103.743062965588,1.39428872870193
551,HOUGANG ST 51,13,1991,Y,N,N,N,N,N,HG,92,0,0,0,92,0,0,0,0,0,0,0,0,551 HOUGANG ST 51,103.890722228329,1.3784884976611
551,JURONG WEST ST 42,11,1984,Y,Y,N,N,N,N,JW,90,0,0,0,14,76,0,0,0,0,0,0,0,551 JURONG WEST ST 42,103.716921171248,1.35237770099493
551,PASIR RIS ST 51,13,1992,Y,N,N,N,N,N,PRC,87,0,0,0,25,62,0,0,0,0,0,0,0,551 PASIR RIS ST 51,103.953118181493,1.36736981596041
551,SERANGOON NTH AVE 3,16,1995,Y,N,N,N,N,N,SGN,108,0,0,0,48,60,0,0,0,0,0,0,0,551 SERANGOON NTH AVE 3,103.870847793487,1.37235594099349
551,WOODLANDS DR 44,12,1998,Y,N,N,Y,N,N,WL,121,0,0,0,55,66,0,0,0,0,0,0,0,551 WOODLANDS DR 44,103.795209587547,1.4331489121414
552,ANG MO KIO AVE 10,25,1979,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,552 ANG MO KIO AVE 10,103.856828749976,1.37226364000281
552,BEDOK NTH AVE 1,12,1979,Y,N,N,N,N,N,BD,88,0,0,0,12,76,0,0,0,0,0,0,0,552 BEDOK NTH AVE 1,103.927743782081,1.33190104988461
552,CHOA CHU KANG ST 52,13,1993,Y,N,N,N,N,N,CCK,60,0,0,0,12,48,0,0,0,0,0,0,0,552 CHOA CHU KANG ST 52,103.742663804267,1.39461061740799
552,HOUGANG ST 51,12,1989,Y,Y,N,N,N,N,HG,88,0,0,0,48,40,0,0,0,0,0,0,0,552 HOUGANG ST 51,103.890375202687,1.37880269614612
552,JURONG WEST ST 42,9,1984,Y,N,N,Y,N,N,JW,96,0,0,0,20,76,0,0,0,0,0,0,0,552 JURONG WEST ST 42,103.717763434614,1.35275290532096
552,PASIR RIS ST 51,13,1992,Y,Y,N,N,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0,552 PASIR RIS ST 51,103.952550105586,1.36745077992385
552,SERANGOON NTH AVE 3,16,1995,Y,N,N,N,N,N,SGN,90,0,0,0,30,60,0,0,0,0,0,0,0,552 SERANGOON NTH AVE 3,103.871285200803,1.37232463489768
552,WOODLANDS DR 44,12,1998,Y,N,N,Y,N,N,WL,110,0,0,0,44,66,0,0,0,0,0,0,0,552 WOODLANDS DR 44,103.79530588033,1.43185685578494
552A,CHOA CHU KANG ST 52,5,1993,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,552A CHOA CHU KANG ST 52,103.742208414075,1.3940650950487
552A,WOODLANDS DR 44,1,1998,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,552A WOODLANDS DR 44,103.795458440141,1.43245216356187
553,ANG MO KIO AVE 10,25,1979,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,553 ANG MO KIO AVE 10,103.857234141592,1.37260157854458
553,BEDOK NTH AVE 1,12,1979,Y,N,N,N,N,N,BD,88,0,0,0,12,76,0,0,0,0,0,0,0,553 BEDOK NTH AVE 1,103.927818703986,1.33149366261597
553,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,553 CHOA CHU KANG NTH 6,103.743519194378,1.3958713396608
553,HOUGANG ST 51,12,1989,Y,Y,N,N,N,N,HG,88,0,0,0,48,40,0,0,0,0,0,0,0,553 HOUGANG ST 51,103.890376362574,1.37912950419349
553,JURONG WEST ST 42,12,1983,Y,N,N,Y,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0,553 JURONG WEST ST 42,103.718943649817,1.35313192538561
553,PASIR RIS ST 51,13,1991,Y,N,N,Y,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0,553 PASIR RIS ST 51,103.952769232866,1.36797543702573
553,SERANGOON NTH AVE 3,9,1995,Y,N,N,Y,N,N,SGN,56,0,0,0,40,16,0,0,0,0,0,0,0,553 SERANGOON NTH AVE 3,103.871233716329,1.37171071388476
553,WOODLANDS DR 44,12,1998,Y,N,N,N,N,N,WL,110,0,0,0,44,66,0,0,0,0,0,0,0,553 WOODLANDS DR 44,103.795071966682,1.43161421964632
554,ANG MO KIO AVE 10,4,1980,Y,Y,N,N,N,N,AMK,20,0,0,16,4,0,0,0,0,0,0,0,0,554 ANG MO KIO AVE 10,103.857784026362,1.37282000844329
554,BEDOK NTH ST 3,11,1979,Y,N,N,Y,N,N,BD,258,0,0,236,20,1,1,0,0,0,0,0,0,554 BEDOK NTH ST 3,103.928172121608,1.33262715051315
554,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,55,0,0,0,0,0,55,0,0,0,0,0,0,554 CHOA CHU KANG NTH 6,103.74311302806,1.39621153620284
554,HOUGANG ST 51,18,1991,Y,N,N,N,N,N,HG,87,0,0,0,70,17,0,0,0,0,0,0,0,554 HOUGANG ST 51,103.889681354986,1.37874330566416
554,JURONG WEST ST 42,12,1984,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0,554 JURONG WEST ST 42,103.71786608982,1.35323480092319
554,PASIR RIS ST 51,13,1991,Y,N,N,N,N,N,PRC,84,0,0,0,12,72,0,0,0,0,0,0,0,554 PASIR RIS ST 51,103.953145772884,1.36821459742728
554,SERANGOON NTH AVE 3,9,1995,Y,Y,N,N,N,N,SGN,56,0,0,0,40,16,0,0,0,0,0,0,0,554 SERANGOON NTH AVE 3,103.870390127568,1.37196720849201
554,WOODLANDS DR 53,12,1998,Y,N,N,N,N,N,WL,138,0,0,0,138,0,0,0,0,0,0,0,0,554 WOODLANDS DR 53,103.796490812112,1.43210416367253
554A,WOODLANDS DR 53,5,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,554A WOODLANDS DR 53,103.796242775747,1.43255214472278
555,ANG MO KIO AVE 10,2,1979,Y,Y,N,N,N,N,AMK,3,0,0,3,0,0,0,0,0,0,0,0,0,555 ANG MO KIO AVE 10,103.85702400572,1.37119666371478
555,CHOA CHU KANG NTH 6,12,1994,Y,Y,N,N,N,N,CCK,68,0,0,0,0,0,68,0,0,0,0,0,0,555 CHOA CHU KANG NTH 6,103.743678368477,1.39628678045986
555,HOUGANG ST 51,10,1991,Y,N,N,Y,N,N,HG,90,0,0,0,81,9,0,0,0,0,0,0,0,555 HOUGANG ST 51,103.889890516648,1.37952942233332
555,JURONG WEST ST 42,9,1983,Y,N,N,Y,N,N,JW,80,0,0,0,16,64,0,0,0,0,0,0,0,555 JURONG WEST ST 42,103.718853145615,1.35366860451456
555,PASIR RIS ST 51,13,1991,Y,N,N,N,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0,555 PASIR RIS ST 51,103.95190995946,1.36800821938076
555,WOODLANDS DR 53,12,1998,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0,555 WOODLANDS DR 53,103.795797044364,1.43228169943574
555A,HOUGANG ST 51,1,2016,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,555A HOUGANG ST 51,103.889950967432,1.37971113367172
555A,PASIR RIS ST 51,5,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,555A PASIR RIS ST 51,103.95222169173,1.36857614762912
555B,PASIR RIS ST 51,1,1992,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,555B PASIR RIS ST 51,103.952307804501,1.36823508198825
556,ANG MO KIO AVE 10,13,1979,Y,N,N,Y,N,N,AMK,189,0,0,160,24,0,3,0,0,0,0,2,0,556 ANG MO KIO AVE 10,103.857625375797,1.37203236308683
556,BEDOK NTH ST 3,15,2015,Y,N,N,N,N,N,BD,266,0,0,0,0,0,0,0,0,126,140,0,0,556 BEDOK NTH ST 3,103.922504347171,1.33264274540102
556,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,556 CHOA CHU KANG NTH 6,103.743789183815,1.39577216416704
556,HOUGANG ST 51,11,1990,Y,N,N,N,N,N,HG,100,0,0,0,100,0,0,0,0,0,0,0,0,556 HOUGANG ST 51,103.890205700216,1.3797347301581
556,JURONG WEST ST 42,11,1984,Y,N,N,N,N,N,JW,80,0,0,0,0,0,80,0,0,0,0,0,0,556 JURONG WEST ST 42,103.717858506741,1.35362210304169
556,PASIR RIS ST 51,13,1992,Y,N,N,N,N,N,PRC,72,0,0,0,12,60,0,0,0,0,0,0,0,556 PASIR RIS ST 51,103.951902855432,1.36756585418319
556,WOODLANDS DR 53,12,1998,Y,N,N,Y,N,N,WL,124,0,0,0,56,68,0,0,0,0,0,0,0,556 WOODLANDS DR 53,103.796012763361,1.43292772923161
556A,BEDOK NTH ST 3,1,2016,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,556A BEDOK NTH ST 3,103.922608278003,1.33295424956794
557,ANG MO KIO AVE 10,13,1979,Y,N,N,Y,N,N,AMK,187,0,0,157,24,2,3,0,0,0,0,1,0,557 ANG MO KIO AVE 10,103.857736107527,1.3716257020332
557,BEDOK NTH ST 3,15,2015,Y,N,N,N,N,N,BD,280,0,0,0,0,0,0,0,0,154,126,0,0,557 BEDOK NTH ST 3,103.922291195873,1.33285897096888
557,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,55,0,0,0,0,0,55,0,0,0,0,0,0,557 CHOA CHU KANG NTH 6,103.744332777955,1.39556990952056
557,HOUGANG ST 51,11,1991,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0,557 HOUGANG ST 51,103.89043869276,1.37994979000929
557,JURONG WEST ST 42,12,1983,Y,Y,N,N,N,N,JW,109,0,0,0,109,0,0,0,0,0,0,0,0,557 JURONG WEST ST 42,103.718567124767,1.35399275101832
557,PASIR RIS ST 51,13,1992,Y,N,N,Y,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0,557 PASIR RIS ST 51,103.952134572584,1.36702531507779
557,WOODLANDS DR 53,12,1998,Y,N,N,Y,N,N,WL,110,0,0,0,44,66,0,0,0,0,0,0,0,557 WOODLANDS DR 53,103.796846435522,1.43272193932997
558,ANG MO KIO AVE 10,13,1979,Y,N,N,N,N,N,AMK,190,0,0,163,23,1,1,0,0,0,0,1,1,558 ANG MO KIO AVE 10,103.859192016193,1.37123613284274
558,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,558 CHOA CHU KANG NTH 6,103.744732855557,1.39550937811325
558,HOUGANG ST 51,11,1990,Y,N,N,N,N,N,HG,50,0,0,0,0,0,50,0,0,0,0,0,0,558 HOUGANG ST 51,103.889760539985,1.38049481873122
558,JURONG WEST ST 42,13,1984,Y,N,N,N,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0,558 JURONG WEST ST 42,103.717344057356,1.35419821230377
558,PASIR RIS ST 51,13,1992,Y,Y,N,Y,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0,558 PASIR RIS ST 51,103.951713028603,1.3668025831206
559,ANG MO KIO AVE 10,13,1979,Y,N,N,N,N,N,AMK,188,0,0,159,24,1,3,0,0,0,0,1,0,559 ANG MO KIO AVE 10,103.857856391877,1.37099810674697
559,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,559 CHOA CHU KANG NTH 6,103.744757449202,1.39592454576189
559,HOUGANG ST 51,15,1991,Y,N,N,N,N,N,HG,56,0,0,0,0,0,56,0,0,0,0,0,0,559 HOUGANG ST 51,103.889496326083,1.38002721050134
559,JURONG WEST ST 42,11,1984,Y,N,N,N,N,N,JW,90,0,0,0,10,80,0,0,0,0,0,0,0,559 JURONG WEST ST 42,103.718900605151,1.35457631683511
559,PASIR RIS ST 51,8,1992,Y,N,N,N,N,N,PRC,79,0,0,0,65,14,0,0,0,0,0,0,0,559 PASIR RIS ST 51,103.951698693315,1.36646097090434
559A,CHOA CHU KANG NTH 6,6,1994,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,559A CHOA CHU KANG NTH 6,103.744276136696,1.396169309968
559A,HOUGANG ST 51,4,1993,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,559A HOUGANG ST 51,103.889141661942,1.3796721503858
56,C'WEALTH DR,10,1962,Y,N,N,N,N,N,QT,118,0,0,0,0,0,0,0,0,0,30,86,2,56 C'WEALTH DR,103.797090201067,1.29752802071581
56,CASSIA CRES,19,1996,Y,N,N,N,N,N,GL,168,0,0,0,114,54,0,0,0,0,0,0,0,56 CASSIA CRES,103.88323543756,1.31022063491151
56,CHAI CHEE DR,12,1982,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,56 CHAI CHEE DR,103.920064202822,1.32635040550492
56,ENG HOON ST,3,1937,Y,Y,N,N,N,N,BM,39,0,0,17,22,0,0,0,0,0,0,0,0,56 ENG HOON ST,103.833923067555,1.28424137023496
56,GEYLANG BAHRU,25,1974,Y,N,N,Y,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,56 GEYLANG BAHRU,103.868295292623,1.32364514773996
56,HAVELOCK RD,40,2011,Y,Y,N,N,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0,56 HAVELOCK RD,103.828914256572,1.29012952655141
56,JLN MA'MOR,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0,56 JLN MA'MOR,103.856689248821,1.3281842409853
56,LENGKOK BAHRU,12,1966,Y,Y,N,N,N,N,BM,176,0,0,0,0,0,0,0,0,0,176,0,0,56 LENGKOK BAHRU,103.814071903643,1.28791947586425
56,LOR 4 TOA PAYOH,10,1966,Y,N,N,N,N,N,TP,140,0,57,19,0,0,0,0,0,0,63,1,0,56 LOR 4 TOA PAYOH,103.850382795362,1.33702929645869
56,MARINE TER,2,1975,N,Y,N,N,N,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,56 MARINE TER,103.91537607851,1.30560569433107
56,NEW UPP CHANGI RD,2,1977,Y,Y,N,N,N,N,BD,6,0,0,6,0,0,0,0,0,0,0,0,0,56 NEW UPP CHANGI RD,103.941082588009,1.32499379353322
56,PIPIT RD,18,1996,Y,N,N,N,N,N,GL,68,0,0,0,0,68,0,0,0,0,0,0,0,56 PIPIT RD,103.888499174248,1.32409811431971
56,STIRLING RD,2,1959,Y,N,N,N,N,N,QT,8,0,0,8,0,0,0,0,0,0,0,0,0,56 STIRLING RD,103.804269469708,1.29669615080442
56,STRATHMORE AVE,20,2000,Y,N,N,N,N,N,QT,154,0,0,0,78,76,0,0,0,0,0,0,0,56 STRATHMORE AVE,103.809856966934,1.29336074269525
56,TEBAN GDNS RD,38,2015,Y,N,N,N,N,N,JE,148,0,0,0,148,0,0,0,0,0,0,0,0,56 TEBAN GDNS RD,103.737751694996,1.32220164224483
56,TELOK BLANGAH HTS,11,1977,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,56 TELOK BLANGAH HTS,103.812429094644,1.27425274045994
56A,CASSIA CRES,5,1996,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,56A CASSIA CRES,103.883946488752,1.31013377196405
56A,STRATHMORE AVE,5,2000,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,56A STRATHMORE AVE,103.809928402445,1.29286121269154
560,ANG MO KIO AVE 10,13,1979,Y,Y,N,N,N,N,AMK,190,0,0,163,24,0,2,0,0,0,0,1,0,560 ANG MO KIO AVE 10,103.859192334256,1.37081626777721
560,CHOA CHU KANG NTH 6,12,1994,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,560 CHOA CHU KANG NTH 6,103.745027325729,1.3958254122727
560,HOUGANG ST 51,15,1990,Y,N,N,N,N,N,HG,56,0,0,0,0,0,56,0,0,0,0,0,0,560 HOUGANG ST 51,103.889395003894,1.38031493250493
560,JURONG WEST ST 42,6,2017,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,560 JURONG WEST ST 42,103.719701006461,1.35377601396102
560,PASIR RIS ST 51,8,1992,Y,N,N,Y,N,N,PRC,74,0,0,0,60,14,0,0,0,0,0,0,0,560 PASIR RIS ST 51,103.950422811328,1.36676413373262
560A,JURONG WEST ST 42,16,2017,Y,N,N,N,N,N,JW,150,0,90,30,30,0,0,0,0,0,0,0,0,560A JURONG WEST ST 42,103.719829055981,1.3533579932237
561,ANG MO KIO AVE 10,13,1979,Y,N,N,Y,N,N,AMK,190,0,0,164,22,2,0,0,0,0,0,0,2,561 ANG MO KIO AVE 10,103.857854578394,1.37057765782635
561,CHOA CHU KANG NTH 6,12,1994,Y,N,N,Y,N,N,CCK,63,0,0,0,0,0,63,0,0,0,0,0,0,561 CHOA CHU KANG NTH 6,103.744957171627,1.39632645332412
561,HOUGANG ST 51,4,1990,Y,N,N,N,N,N,HG,10,0,0,0,0,0,10,0,0,0,0,0,0,561 HOUGANG ST 51,103.889187745903,1.3803800176308
561,JURONG WEST ST 42,1,2018,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,561 JURONG WEST ST 42,103.719552792992,1.35450483516728
561,PASIR RIS ST 51,13,1992,Y,N,N,Y,N,N,PRC,96,0,0,0,36,60,0,0,0,0,0,0,0,561 PASIR RIS ST 51,103.950865060003,1.36701303343966
561A,JURONG WEST ST 42,16,2017,Y,N,N,N,N,N,JW,164,0,0,60,104,0,0,0,0,0,0,0,0,561A JURONG WEST ST 42,103.719755141086,1.354294109695
561A,PASIR RIS ST 51,4,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,561A PASIR RIS ST 51,103.951320886479,1.36720098042308
561B,JURONG WEST ST 42,16,2017,Y,N,N,N,N,N,JW,164,0,0,60,104,0,0,0,0,0,0,0,0,561B JURONG WEST ST 42,103.71967262747,1.35477102717501
562,ANG MO KIO AVE 3,13,1979,Y,Y,N,N,N,N,AMK,96,0,0,0,95,0,0,0,0,0,0,0,1,562 ANG MO KIO AVE 3,103.85901883576,1.37018144221919
562,CHOA CHU KANG ST 52,12,1994,Y,Y,N,N,N,N,CCK,91,0,0,0,24,67,0,0,0,0,0,0,0,562 CHOA CHU KANG ST 52,103.746022677229,1.39629871036485
562,HOUGANG ST 51,11,1990,Y,N,N,N,N,N,HG,60,0,0,0,0,0,60,0,0,0,0,0,0,562 HOUGANG ST 51,103.889121423349,1.38093220261348
562,JURONG WEST ST 42,1,2017,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,562 JURONG WEST ST 42,103.719946398392,1.35389198236914
562,PASIR RIS ST 51,13,1992,Y,N,N,N,N,N,PRC,72,0,0,0,24,48,0,0,0,0,0,0,0,562 PASIR RIS ST 51,103.950281806126,1.3675903812404
563,ANG MO KIO AVE 3,13,1979,Y,N,N,N,N,N,AMK,96,0,0,0,94,0,0,0,0,0,0,0,2,563 ANG MO KIO AVE 3,103.858003534994,1.36987214145166
563,CHOA CHU KANG ST 52,12,1993,Y,Y,N,N,N,N,CCK,55,0,0,0,22,33,0,0,0,0,0,0,0,563 CHOA CHU KANG ST 52,103.745726064367,1.39566918442117
563,HOUGANG ST 51,15,1991,Y,N,N,N,N,N,HG,56,0,0,0,0,0,56,0,0,0,0,0,0,563 HOUGANG ST 51,103.888654264387,1.3799337881484
564,ANG MO KIO AVE 3,13,1979,Y,N,N,N,N,N,AMK,214,0,0,186,23,1,1,0,0,0,0,2,1,564 ANG MO KIO AVE 3,103.859404131956,1.36984837555524
564,CHOA CHU KANG ST 52,12,1993,Y,N,N,N,N,N,CCK,44,0,0,0,11,33,0,0,0,0,0,0,0,564 CHOA CHU KANG ST 52,103.745422901275,1.39540526484437
564,HOUGANG ST 51,15,1991,Y,N,N,N,N,N,HG,56,0,0,0,0,0,56,0,0,0,0,0,0,564 HOUGANG ST 51,103.888553286177,1.3802225179958
564,PASIR RIS ST 51,13,1992,Y,N,N,N,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0,564 PASIR RIS ST 51,103.949822073989,1.36848441086802
564A,PASIR RIS ST 51,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,564A PASIR RIS ST 51,103.949490529636,1.36870040071503
565,ANG MO KIO AVE 3,13,1979,Y,N,N,Y,N,N,AMK,211,0,0,178,23,4,1,0,0,0,0,4,1,565 ANG MO KIO AVE 3,103.858385596097,1.3695393440628
565,CHOA CHU KANG ST 52,12,1993,Y,N,N,N,N,N,CCK,81,0,0,0,59,22,0,0,0,0,0,0,0,565 CHOA CHU KANG ST 52,103.745309711791,1.39490602898208
565,HOUGANG ST 51,12,1991,Y,N,N,Y,N,N,HG,83,0,0,0,61,22,0,0,0,0,0,0,0,565 HOUGANG ST 51,103.887953237737,1.38051823194681
565,PASIR RIS ST 51,13,1992,Y,N,N,N,N,N,PRC,72,0,0,0,12,60,0,0,0,0,0,0,0,565 PASIR RIS ST 51,103.950296238717,1.36882713986152
